Round,Driver,PitLap,c_old,c_new,age_old,age_new,t_old,t_new,fuel_old,fuel_new,close_old,close_new,step_obs,pair,d_fuel,d_close,tt
1,LEC,24.0,MEDIUM,HARD,23.0,3.0,83.51733333333333,83.06066666666666,43.44827586206896,37.41379310344828,0.11570905807432753,0.07028112449799197,0.45666666666666345,MEDIUM>HARD,6.034482758620683,0.045427933576335566,36.28552042309123
1,LIN,17.0,MEDIUM,HARD,16.0,3.0,85.29033333333332,84.632,51.896551724137936,45.86206896551724,0.1125287021372468,0.15076934611347567,0.6583333333333172,MEDIUM>HARD,6.0344827586206975,-0.038240643976228866,36.28552042309123
1,NOR,10.0,MEDIUM,HARD,9.0,4.0,85.411,83.97633333333333,60.3448275862069,53.10344827586207,0.9490196078431373,0.049603174603174614,1.434666666666672,MEDIUM>HARD,7.241379310344826,0.8994164332399627,36.28552042309123
1,NOR,33.0,HARD,MEDIUM,21.0,3.0,84.31966666666666,83.39833333333333,32.58620689655172,26.551724137931036,0.029644500798346952,0.5151864944809177,0.9213333333333367,HARD>MEDIUM,6.034482758620687,-0.4855419936825707,36.28552042309123
1,OCO,10.0,MEDIUM,HARD,9.0,4.0,85.40433333333334,85.36433333333333,60.3448275862069,53.10344827586207,0.0,0.0935672514619883,0.04000000000000625,MEDIUM>HARD,7.241379310344826,-0.0935672514619883,36.28552042309123
1,PER,17.0,MEDIUM,HARD,16.0,3.0,89.343,87.61166666666668,51.896551724137936,45.86206896551724,0.09729080889472665,0.10165250881086703,1.7313333333333247,MEDIUM>HARD,6.0344827586206975,-0.0043616999161403824,36.28552042309123
1,PER,42.0,HARD,SOFT,23.0,3.0,88.791,86.82633333333332,21.724137931034488,15.689655172413795,0.052415316621110354,0.07046019748499921,1.9646666666666732,HARD>SOFT,6.034482758620692,-0.018044880863888856,36.28552042309123
1,RUS,11.0,MEDIUM,HARD,10.0,4.0,84.68566666666668,82.83766666666666,59.13793103448276,51.89655172413793,0.7447858988556663,0.008044298405744188,1.8480000000000132,MEDIUM>HARD,7.241379310344833,0.7367416004499221,36.28552042309123
1,SAI,10.0,SOFT,HARD,9.0,4.0,85.82033333333334,84.897,60.3448275862069,53.10344827586207,0.25284791941317647,0.23400626522798465,0.923333333333332,SOFT>HARD,7.241379310344826,0.01884165418519182,36.28552042309123
1,SAI,32.0,HARD,MEDIUM,20.0,3.0,87.04,84.96499999999999,33.793103448275865,27.758620689655174,0.28551072385634874,0.2834448440783282,2.075000000000017,HARD>MEDIUM,6.03448275862069,0.0020658797780205296,36.28552042309123
1,SAI,44.0,MEDIUM,SOFT,10.0,4.0,85.39233333333334,84.16633333333333,19.31034482758621,12.06896551724138,0.8596491228070176,0.031688723393549036,1.2260000000000133,MEDIUM>SOFT,7.241379310344829,0.8279603994134686,36.28552042309123
1,STR,10.0,MEDIUM,HARD,9.0,4.0,87.77666666666669,87.08333333333333,60.3448275862069,53.10344827586207,0.017056277056277058,0.011472359058565954,0.6933333333333564,MEDIUM>HARD,7.241379310344826,0.005583917997711104,36.28552042309123
1,STR,25.0,HARD,SOFT,13.0,3.0,87.88866666666667,86.51799999999999,42.24137931034483,36.206896551724135,0.06963180820212979,0.08029900332225914,1.3706666666666791,HARD>SOFT,6.0344827586206975,-0.010667195120129355,36.28552042309123
1,VER,17.0,HARD,MEDIUM,16.0,3.0,84.48700000000001,83.52,51.896551724137936,45.86206896551724,0.36807440925087986,0.21357285429141717,0.967000000000013,HARD>MEDIUM,6.0344827586206975,0.1545015549594627,36.28552042309123
1,VER,40.0,MEDIUM,HARD,21.0,3.0,84.074,82.35466666666666,24.13793103448276,18.10344827586207,0.18358457781534707,0.14146341463414633,1.7193333333333385,MEDIUM>HARD,6.03448275862069,0.04212116318120074,36.28552042309123
2,COL,31.0,HARD,MEDIUM,30.0,3.0,98.25366666666667,97.01299999999999,33.75,27.5,0.34997938569367143,0.0,1.2406666666666837,HARD>MEDIUM,6.25,0.34997938569367143,21.33504217567348
2,HUL,34.0,HARD,MEDIUM,32.333333333333336,3.0,98.16166666666668,96.63866666666667,30.833333333333332,23.75,0.3741496598639456,0.2065342544617156,1.5230000000000103,HARD>MEDIUM,7.083333333333332,0.16761540540223,21.33504217567348
2,LIN,41.0,HARD,MEDIUM,40.0,3.0,98.70966666666668,96.18033333333334,21.25,15.0,0.028333333333333335,0.0,2.5293333333333408,HARD>MEDIUM,6.25,0.028333333333333335,21.33504217567348
2,OCO,45.0,MEDIUM,SOFT,15.0,3.0,98.91666666666667,96.54466666666667,16.25,10.0,0.2871910400625404,0.0,2.372,MEDIUM>SOFT,6.25,0.2871910400625404,21.33504217567348
3,COL,16.0,MEDIUM,HARD,15.0,5.333333333333333,96.81733333333334,96.394,51.509433962264154,41.82389937106918,0.684979434859249,0.7365396234017049,0.423333333333332,MEDIUM>HARD,9.685534591194973,-0.05156018854245592,32.60405430428076
3,LEC,16.0,MEDIUM,HARD,15.0,3.0,95.505,94.27466666666668,51.509433962264154,44.905660377358494,0.04345741097945562,0.0,1.23033333333332,MEDIUM>HARD,6.60377358490566,0.04345741097945562,32.60405430428076
3,LIN,17.0,MEDIUM,HARD,16.0,7.666666666666667,96.88799999999999,96.09666666666665,50.18867924528302,37.42138364779874,0.04113192506974891,0.5769832442648003,0.7913333333333412,MEDIUM>HARD,12.767295597484278,-0.5358513191950514,32.60405430428076
3,NOR,15.0,MEDIUM,HARD,14.0,3.0,95.24433333333333,94.324,52.83018867924528,46.22641509433962,0.3764765316432442,0.21763480806033997,0.9203333333333319,MEDIUM>HARD,6.60377358490566,0.15884172358290422,32.60405430428076
3,PIA,17.0,MEDIUM,HARD,16.0,5.0,94.902,94.36599999999999,50.18867924528302,40.943396226415096,0.0,0.39884235806221624,0.5360000000000156,MEDIUM>HARD,9.245283018867923,-0.39884235806221624,32.60405430428076
